frequency,avgNoisy,avgData,postFiltering
3473.2,145.02568,1.4200494,1.3218415
3473.4001,147.23611,1.4242684,1.4177527
3473.6,145.79149,1.4715062,1.6209079
3473.8,145.58812,1.4672394,1.4391372
3474.0,143.65753,1.4605639,1.3402671
3474.2,146.6029,1.4656036,1.5273988
3474.4001,144.94478,1.4398054,1.3672012
3474.6,143.78362,1.426009,1.4993403
3474.8,145.7426,1.4348973,1.4264776
3475.0,144.81226,1.4228082,1.4858233
3475.2,144.75185,1.4099196,1.431018
3475.4001,144.51895,1.4341178,1.3710102
3475.6,143.59479,1.4159651,1.3440317
3475.8,144.44144,1.3821777,1.3464018
3476.0,147.95251,1.3911195,1.3515381
3476.2,149.81847,1.4229044,1.3693649
3476.4001,147.86969,1.4234469,1.2926902
3476.6,145.97646,1.418007,1.4009422
3476.8,144.93448,1.4114789,1.323583
3477.0,144.22783,1.4060149,1.2981871
3477.2,145.60782,1.374455,1.2819773
3477.4001,149.77861,1.407716,1.3934577
3477.6,147.87631,1.4196093,1.462679
3477.8,144.3023,1.4300174,1.3442491
3478.0,145.84113,1.4003472,1.2542359
3478.2,145.80405,1.408612,1.3550621
3478.4001,147.65524,1.4325088,1.4191762
3478.6,144.52754,1.416347,1.2113167
3478.8,146.96765,1.4301449,1.2790477
3479.0,143.86679,1.4265605,1.5463116
3479.2,143.951,1.4382726,1.3597057
3479.4001,144.96704,1.4247007,1.3747019
3479.6,144.11801,1.3765643,1.3298154
3479.8,144.34145,1.391251,1.2203689
3480.0,148.80568,1.3924334,1.3694955
3480.2,145.57085,1.4188093,1.2706239
3480.4001,142.74805,1.4292767,1.4590764
3480.6,144.86162,1.4334973,1.2228284
3480.8,144.50024,1.4431925,1.2954829
3481.0,147.4376,1.397765,1.4061761
3481.2,153.0209,1.3966272,1.4086306
3481.4001,148.63614,1.3903317,1.3832352
3481.6,142.41832,1.4054354,1.2980771
3481.8,144.71078,1.4149014,1.2352939
3482.0,146.27467,1.39167,1.1873655
3482.2,149.16135,1.3724971,1.3076748
3482.4001,145.98837,1.3734492,1.4196545
3482.6,148.88965,1.3625649,1.3322967
3482.8,146.53946,1.3644938,1.4112601
3483.0,145.75847,1.3800148,1.3113042
3483.2,144.43356,1.394857,1.3002871
3483.4001,145.44214,1.4245869,1.477216
3483.6,146.6878,1.4304152,1.5601348
3483.8,150.9036,1.43881,1.4729674
3484.0,144.44693,1.4144773,1.2642068
3484.2,143.57947,1.4430218,1.2909818
3484.4001,146.70659,1.4314431,1.3674809
3484.6,146.8349,1.4025302,1.2522938
3484.8,146.26741,1.4151797,1.3603626
3485.0,146.84639,1.3728485,1.4242563
3485.2,144.66519,1.3536125,1.3565005
3485.4001,145.70166,1.3992128,1.408016
3485.6,144.5887,1.4169178,1.394714
3485.8,143.62039,1.4112737,1.3681192
3486.0,147.82213,1.4523671,1.4056716
3486.2,146.21739,1.4530647,1.3454359
3486.4001,145.2783,1.4450345,1.4195713
3486.6,145.58444,1.4320132,1.3708183
3486.8,140.7917,1.4209667,1.3489345
3487.0,139.90488,1.4137666,1.4174732
3487.2,143.4025,1.392303,1.272368
3487.4001,146.74937,1.388442,1.3644398
3487.6,145.10266,1.4343009,1.2995739
3487.8,143.09764,1.4301082,1.340516
3488.0,145.27286,1.4229734,1.3914316
3488.2,151.43314,1.4426249,1.4002463
3488.4001,145.74564,1.4664533,1.4044147
3488.6,146.49525,1.4119805,1.4093335
3488.8,145.54861,1.3721496,1.4457104
3489.0,145.60075,1.4086893,1.4158432
3489.2,145.53673,1.438781,1.4483379
3489.4001,146.99466,1.4291152,1.3439076
3489.6,145.02596,1.4211894,1.3612454
3489.8,147.7832,1.4045621,1.3461958
3490.0,148.26868,1.4030063,1.3270459
3490.2,146.41997,1.3871022,1.2701375
3490.4001,150.35318,1.3957163,1.3910887
3490.6,147.87157,1.4100446,1.3324682
3490.8,147.10432,1.4012457,1.2924865
3491.0,146.61795,1.3969326,1.2882414
3491.2,147.00784,1.4196926,1.3316475
3491.4001,148.53374,1.4223938,1.48585
3491.6,147.40388,1.4337767,1.4001484
3491.8,143.9831,1.4451506,1.3430046
3492.0,144.91359,1.4215449,1.4086062
3492.2,145.5449,1.4464772,1.3118167
3492.4001,145.41359,1.4513994,1.373603
3492.6,147.19838,1.4216697,1.2348608
3492.8,146.17505,1.4177397,1.4224128
3493.0,145.54964,1.4406133,1.3441297
3493.2,143.36234,1.4497104,1.4908491
3493.4001,143.74348,1.4361562,1.3425416
3493.6,141.37833,1.417345,1.3399835
3493.8,145.2728,1.4121225,1.2479334
3494.0,145.96597,1.4287593,1.3739555
3494.2,145.89514,1.4020904,1.5057359
3494.4001,143.31999,1.4434936,1.2865629
3494.6,146.69417,1.4071342,1.3094803
3494.8,145.6001,1.4226196,1.3327837
3495.0,145.34894,1.4135033,1.3728544
3495.2,145.41138,1.428503,1.3726866
3495.4001,146.48071,1.4413998,1.3616236
3495.6,149.72852,1.4411693,1.4486424
3495.8,145.63948,1.4328603,1.4004576
3496.0,144.1939,1.4122306,1.3693354
3496.2,146.25043,1.4199516,1.3346761
3496.4001,145.7494,1.4321868,1.3787634
3496.6,145.9126,1.4202579,1.293501
3496.8,143.94385,1.4160826,1.27054
3497.0,149.64128,1.4290891,1.3609507
3497.2,146.35812,1.3932672,1.3655537
3497.4001,146.80707,1.416835,1.4127983
3497.6,145.75853,1.3942347,1.3279542
3497.8,147.5885,1.3889267,1.3656726
3498.0,144.3598,1.3963333,1.341048
3498.2,145.88156,1.4171139,1.3578478
3498.4001,145.31714,1.4218364,1.5565454
3498.6,143.05988,1.4132123,1.4295342
3498.8,142.8188,1.4060628,1.4009701
3499.0,141.94325,1.3902552,1.3136215
3499.2,142.41682,1.4216028,1.4544859
3499.4001,147.25389,1.446411,1.4904646
3499.6,146.66818,1.421967,1.4935489
3499.8,146.31377,1.420411,1.4118835
3500.0,146.77151,1.4140338,1.3975927
3500.2,146.168,1.4177752,1.2840875
3500.4001,145.84416,1.433136,1.3924994
3500.6,141.23955,1.4224488,1.5426909
3500.8,147.01154,1.4064009,1.3619244
3501.0,143.17978,1.4079137,1.2902676
3501.2,146.8945,1.4292684,1.5339329
3501.4001,144.95975,1.410484,1.4014865
3501.6,146.0685,1.3807166,1.2341461
3501.8,147.69016,1.4281083,1.288663
3502.0,143.99338,1.4197963,1.2836562
3502.2,145.5121,1.3901535,1.3189967
3502.4001,143.80632,1.4186945,1.4036261
3502.6,142.94357,1.430876,1.3764714
3502.8,147.75044,1.416179,1.3822315
3503.0,138.5069,1.4323891,1.3532003
3503.2,146.06474,1.4188865,1.3544275
3503.4001,146.00418,1.3827745,1.3275242
3503.6,146.25906,1.3837872,1.2690874
3503.8,143.34247,1.3822932,1.2895894
3504.0,144.41055,1.3835546,1.4419345
3504.2,147.26924,1.3752625,1.3592016
3504.4001,143.81488,1.3551166,1.3414668
3504.6,144.59256,1.3968287,1.2117046
3504.8,149.53812,1.4222057,1.4614788
3505.0,145.24135,1.4566557,1.5501821
3505.2,144.95053,1.3979455,1.2294695
3505.4001,147.65712,1.3876971,1.3061427
3505.6,147.21231,1.3921667,1.3417397
3505.8,149.67278,1.3872993,1.2040149
3506.0,145.00044,1.348472,1.2427689
3506.2,146.43648,1.3870708,1.451851
3506.4001,144.18596,1.4310552,1.230901
3506.6,144.25919,1.4254692,1.2225387
3506.8,145.51776,1.3933978,1.4069617
3507.0,147.83722,1.4226382,1.3269163
3507.2,145.74965,1.4283485,1.444926
3507.4001,141.6831,1.4251153,1.220993
3507.6,144.72693,1.4346194,1.3190465
3507.8,146.64975,1.4094276,1.3701345
3508.0,145.15335,1.3954015,1.3436273
3508.2,144.07959,1.3838897,1.2428249
3508.4001,142.44882,1.3491915,1.359307
3508.6,146.25598,1.3600826,1.3536348
3508.8,145.2805,1.3680398,1.2466712
3509.0,144.87648,1.3846011,1.2953746
3509.2,145.7026,1.3907596,1.3270996
3509.4001,145.55193,1.381636,1.309601
3509.6,143.50793,1.384225,1.2225225
3509.8,143.90001,1.4112065,1.299543
3510.0,143.78592,1.4130071,1.2981535
3510.2,145.47647,1.404937,1.4505408
3510.4001,147.2935,1.3988296,1.5862741
3510.6,145.36824,1.3815765,1.325697
3510.8,144.96982,1.3973905,1.2506936
3511.0,144.16101,1.389523,1.3844675
3511.2,143.84335,1.3867683,1.2593395
3511.4001,145.8098,1.3681343,1.2589028
3511.6,144.00095,1.3773202,1.3201025
3511.8,143.59462,1.3883779,1.3488592
3512.0,146.42207,1.3878965,1.359918
3512.2,148.20744,1.4230169,1.4808239
3512.4001,147.53545,1.4067208,1.4848614
3512.6,149.35414,1.3966031,1.6397945
3512.8,146.74164,1.3575585,1.5216461
3513.0,145.37593,1.3869792,1.2378058
3513.2,146.81323,1.380031,1.2855188
3513.4001,150.35155,1.3681254,1.3132743
3513.6,145.20839,1.3696485,1.3173323
3513.8,142.45421,1.3957756,1.4884839
3514.0,144.33192,1.3892019,1.4225681
3514.2,146.55751,1.3730067,1.3295362
3514.4001,151.1836,1.3941077,1.3185444
3514.6,144.07118,1.3947992,1.3132981
3514.8,148.15988,1.3460659,1.3453579
3515.0,147.08788,1.353021,1.3606158
3515.2,144.15814,1.3814143,1.413154
3515.4001,145.58841,1.3917754,1.3499196
3515.6,145.61429,1.3882318,1.382776
3515.8,147.73312,1.3850975,1.4306589
3516.0,149.65088,1.3857912,1.3798914
3516.2,147.78294,1.3762845,1.3188747
3516.4001,147.6929,1.3824296,1.2742606
3516.6,146.59174,1.3920045,1.3640676
3516.8,145.31067,1.3647162,1.2705461
3517.0,147.4139,1.3990583,1.4543895
3517.2,148.46422,1.4420438,1.4467103
3517.4001,142.97139,1.4369644,1.2424232
3517.6,143.03969,1.3965815,1.3172075
3517.8,145.96112,1.3543029,1.2415596
3518.0,146.12894,1.371957,1.2275498
3518.2,145.42703,1.383747,1.2055835
3518.4001,145.40564,1.404453,1.326377
3518.6,146.1354,1.4066045,1.4336951
3518.8,145.34422,1.3757614,1.2834542
3519.0,148.29543,1.3784391,1.3653401
3519.2,143.81787,1.3518183,1.3571795
3519.4001,146.80954,1.3602095,1.1791667
3519.6,145.54504,1.3662124,1.2441243
3519.8,145.5229,1.3795356,1.4507203
3520.0,147.09099,1.3911376,1.3974613
3520.2,145.16574,1.3965818,1.2418318
3520.4001,143.69855,1.3877566,1.3261415
3520.6,143.98169,1.4023713,1.4709781
3520.8,144.72707,1.3890675,1.3006012
3521.0,148.07892,1.3936657,1.4015466
3521.2,145.7259,1.4459407,1.3398372
3521.4001,147.69324,1.4249097,1.2800543
3521.6,146.01064,1.3889885,1.2204953
3521.8,146.56323,1.3860706,1.331574
3522.0,145.57092,1.3445561,1.2647847
3522.2,145.68448,1.327661,1.2667544
3522.4001,147.10315,1.3851839,1.3906039
3522.6,142.14871,1.4002014,1.1937546
3522.8,147.62144,1.3748897,1.2513555
3523.0,143.46819,1.3388692,1.2811469
3523.2,147.46478,1.3619263,1.2537608
3523.4001,149.69171,1.3695507,1.3997446
3523.6,148.61745,1.3805971,1.4727969
3523.8,147.84193,1.3734703,1.3540872
3524.0,142.13124,1.39317,1.2397909
3524.2,144.43515,1.3895752,1.397968
3524.4001,145.99606,1.3805866,1.3753366
3524.6,144.8256,1.3739706,1.4670192
3524.8,143.44621,1.3722988,1.2012353
3525.0,144.22227,1.3458521,1.3595403
3525.2,142.85382,1.3503227,1.2465564
3525.4001,143.23186,1.3705337,1.2891833
3525.6,144.04634,1.4174798,1.2869226
3525.8,143.33572,1.3582417,1.2156135
3526.0,145.61963,1.3859248,1.2748984
3526.2,144.85898,1.4130138,1.4198427
3526.4001,145.01984,1.3805699,1.4384836
3526.6,146.52063,1.3933076,1.3664641
3526.8,145.45468,1.3655648,1.2086644
3527.0,146.73883,1.3848982,1.3796232
3527.2,145.448,1.4095731,1.360851
3527.4001,146.75159,1.4547668,1.2810464
3527.6,148.0188,1.4179932,1.4873499
3527.8,150.44485,1.4076055,1.4953091
3528.0,147.67732,1.4231299,1.4398181
3528.2,145.83562,1.3730407,1.3770617
3528.4001,146.96095,1.3481503,1.2649902
3528.6,147.62735,1.3114543,1.2333202
3528.8,146.50555,1.343526,1.3594047
3529.0,144.09708,1.393722,1.3683589
3529.2,144.30403,1.3561256,1.4502492
3529.4001,146.00143,1.3356638,1.1843531
3529.6,146.74274,1.3192332,1.4142746
3529.8,141.31891,1.3677961,1.1765611
3530.0,141.73476,1.3913819,1.3331045
3530.2,145.42499,1.3944893,1.2996475
3530.4001,145.66153,1.3874131,1.3365856
3530.6,145.63399,1.3897681,1.3803669
3530.8,146.86778,1.3810446,1.3365117
3531.0,145.24725,1.3961467,1.4126136
3531.2,147.92154,1.4009855,1.3360543
3531.4001,145.74086,1.3776748,1.3700114
3531.6,144.52847,1.3764175,1.3309937
3531.8,146.07764,1.3953886,1.2865416
3532.0,141.54567,1.4265182,1.3906434
3532.2,143.64478,1.4099025,1.4134632
3532.4001,146.4793,1.3998699,1.4100009
3532.6,146.69618,1.3921597,1.2968508
3532.8,145.05354,1.3988783,1.376754
3533.0,146.09192,1.4308281,1.2582526
3533.2,145.89537,1.4554393,1.3602027
3533.4001,147.3208,1.4124472,1.4323149
3533.6,147.54404,1.421539,1.3423502
3533.8,143.28372,1.4340754,1.3217825
3534.0,143.10277,1.4391549,1.3826064
3534.2,146.3366,1.4192673,1.425323
3534.4001,147.00229,1.3736137,1.4320323
3534.6,144.83745,1.3695648,1.2379131
3534.8,142.56369,1.3904842,1.2314767
3535.0,144.32823,1.37988,1.2116879
3535.2,148.67938,1.3830745,1.3759909
3535.4001,147.75073,1.3799145,1.414008
3535.6,145.15137,1.3864533,1.3821646
3535.8,144.29062,1.4074776,1.2635455
3536.0,148.52611,1.3871225,1.2835032
3536.2,148.61748,1.3763055,1.2617178
3536.4001,147.08145,1.3784184,1.3643862
3536.6,147.66354,1.3858747,1.3565694
3536.8,147.65747,1.4051783,1.3839623
3537.0,145.99763,1.4008011,1.4087659
3537.2,144.53508,1.3651873,1.3443859
3537.4001,147.6093,1.3644907,1.297879
3537.6,147.40384,1.3879406,1.3852526
3537.8,146.33827,1.3749999,1.4599547
3538.0,146.46913,1.3696941,1.3781836
3538.2,145.08566,1.3792574,1.3234141
3538.4001,146.3852,1.4075853,1.47132
3538.6,145.07112,1.3700478,1.2822737
3538.8,148.12863,1.395775,1.2703037
3539.0,144.74771,1.420453,1.1998932
3539.2,146.6158,1.4664781,1.3513075
3539.4001,143.11497,1.4408706,1.4187071
3539.6,145.30779,1.4147711,1.3253447
3539.8,149.95549,1.3802863,1.4435751
3540.0,145.19281,1.3892628,1.2967377
3540.2,146.60295,1.4180832,1.4406338
3540.4001,147.16983,1.3910671,1.3396827
3540.6,144.98395,1.3606782,1.2736295
3540.8,142.72511,1.3898023,1.4245783
3541.0,146.28934,1.4073963,1.3971789
3541.2,144.20164,1.3894591,1.3590157
3541.4001,145.51822,1.4144405,1.3194188
3541.6,147.88971,1.4316043,1.4133326
3541.8,143.19757,1.3894628,1.4422009
3542.0,144.41316,1.3843944,1.1864362
3542.2,144.91583,1.3641956,1.1728982
3542.4001,143.99416,1.3905549,1.3989427
3542.6,143.81831,1.3671609,1.2072353
3542.8,144.22893,1.3834703,1.3041555
3543.0,145.65826,1.4270113,1.4032
3543.2,143.83313,1.4089978,1.4641992
3543.4001,147.29942,1.4204986,1.5621473
3543.6,147.27022,1.4119045,1.6752744
3543.8,145.83566,1.3814096,1.5256132
3544.0,145.64206,1.3930144,1.4247547
3544.2,147.15419,1.4406052,1.5868999
3544.4001,146.58344,1.4092883,1.4861472
3544.6,144.51889,1.4206578,1.4874464
3544.8,144.17996,1.3986149,1.2572271
3545.0,146.0505,1.4148275,1.3795992
3545.2,142.86252,1.4548609,1.5276173
3545.4001,145.17978,1.4324199,1.4597045
3545.6,143.27084,1.4082155,1.2618237
3545.8,144.78159,1.3937813,1.2368956
3546.0,146.82047,1.3731698,1.1739786
3546.2,147.16463,1.3970666,1.3026451
3546.4001,142.53232,1.3729639,1.3232229
3546.6,148.87276,1.3990703,1.3401469
3546.8,146.22537,1.380764,1.3213626
3547.0,144.14523,1.4033352,1.3609018
3547.2,144.58794,1.4400728,1.4892043
3547.4001,142.54192,1.4430939,1.4204527
3547.6,145.37938,1.4235815,1.4207146
3547.8,140.98592,1.3980944,1.2460446
3548.0,144.22162,1.3850977,1.2993453
3548.2,144.9903,1.3820915,1.2635074
3548.4001,145.25848,1.4206954,1.4354867
3548.6,144.49263,1.3994226,1.2875743
3548.8,145.74135,1.360939,1.406371
3549.0,146.22682,1.3434498,1.1931375
3549.2,145.11931,1.3336346,1.216308
3549.4001,142.80627,1.3696661,1.2841204
3549.6,141.63512,1.3840961,1.2767843
3549.8,143.72275,1.3747927,1.3116748
3550.0,145.28983,1.3773006,1.29646
3550.2,146.45738,1.3848791,1.2646352
3550.4001,144.75378,1.3481767,1.2077082
3550.6,145.45389,1.3652725,1.3895954
3550.8,148.54057,1.3528373,1.3879018
3551.0,144.20432,1.3676617,1.2598647
3551.2,145.577,1.364995,1.3170091
3551.4001,145.79398,1.363162,1.2983998
3551.6,148.18253,1.3545684,1.1973016
3551.8,146.19093,1.3626537,1.4595264
3552.0,144.93489,1.3475735,1.4331225
3552.2,141.91893,1.3675756,1.2495772
3552.4001,143.28275,1.377428,1.3326786
3552.6,144.50331,1.3712039,1.5087413
3552.8,147.06375,1.3579167,1.3297873
3553.0,148.05682,1.3970168,1.4624664
3553.2,145.24371,1.3780031,1.3327591
3553.4001,142.9022,1.3660696,1.170896
3553.6,141.03156,1.3878788,1.3977056
3553.8,145.12619,1.3731414,1.351727
3554.0,144.63321,1.3489721,1.2670815
3554.2,146.07776,1.378678,1.3862661
3554.4001,145.58438,1.3995686,1.2928966
3554.6,146.49577,1.3846494,1.3757967
3554.8,146.17284,1.3816327,1.2562844
3555.0,145.4959,1.3801572,1.4803716
3555.2,144.31091,1.3817648,1.4064033
3555.4001,145.98438,1.4069216,1.3912252
3555.6,144.91722,1.3997282,1.4000509
3555.8,144.50816,1.366207,1.3454213
3556.0,146.14352,1.3464775,1.3384203
3556.2,144.54602,1.3490415,1.3053299
3556.4001,148.09593,1.3743254,1.3238254
3556.6,146.32054,1.3967203,1.3824257
3556.8,149.02823,1.432845,1.4032408
3557.0,145.78255,1.3524429,1.33061
3557.2,145.57642,1.3999307,1.4633651
3557.4001,143.45158,1.4353703,1.3573738
3557.6,144.99423,1.3884736,1.3108867
3557.8,146.9115,1.3878678,1.4386026
3558.0,144.31903,1.3809338,1.2758319
3558.2,145.30298,1.3908558,1.3548479
3558.4001,142.52731,1.3886875,1.3355007
3558.6,144.98328,1.3960255,1.2863089
3558.8,143.38422,1.426216,1.3417162
3559.0,143.82936,1.3914148,1.4559414
3559.2,143.46477,1.3827955,1.1113783
3559.4001,144.05151,1.3750473,1.3681272
3559.6,145.99017,1.3664705,1.3238463
3559.8,143.69983,1.3657625,1.3017977
3560.0,142.22925,1.3965816,1.2448113
3560.2,146.52838,1.3704425,1.3870412
3560.4001,148.23027,1.4161445,1.4259996
3560.6,145.62718,1.3629553,1.3730134
3560.8,146.21045,1.3737588,1.3765048
3561.0,146.93115,1.3816777,1.550804
3561.2,148.43353,1.3787603,1.446913
3561.4001,141.68143,1.3909527,1.3513615
3561.6,142.33463,1.3947293,1.21125
3561.8,148.89755,1.4086773,1.3596795
3562.0,145.9835,1.4372083,1.4746267
3562.2,145.0666,1.3998286,1.3295845
3562.4001,146.82372,1.4002839,1.331628
3562.6,145.01282,1.3655405,1.3195266
3562.8,143.57378,1.3329198,1.121899
3563.0,147.47595,1.3505285,1.3855982
3563.2,146.15288,1.3407537,1.3303491
3563.4001,145.45183,1.3881261,1.3995668
3563.6,144.96654,1.3790319,1.4533046
3563.8,150.5404,1.3475008,1.379603
3564.0,148.37128,1.3551118,1.5480291
3564.2,147.29387,1.3990287,1.4466193
3564.4001,144.58041,1.3434289,1.322025
3564.6,145.03668,1.3710905,1.3681791
3564.8,144.59158,1.3951176,1.3362912
3565.0,147.23892,1.4188844,1.4072237
3565.2,148.78598,1.3964214,1.5195253
3565.4001,146.61087,1.3735219,1.2811881
3565.6,148.30685,1.3648176,1.4628674
3565.8,146.61258,1.3779825,1.3674254
3566.0,147.65762,1.3535188,1.3402582
3566.2,144.29277,1.3876727,1.4041983
3566.4001,144.10649,1.3832266,1.3165107
3566.6,145.27908,1.3352629,1.2817588
3566.8,146.62122,1.374697,1.3645426
3567.0,145.83473,1.4027896,1.2862042
3567.2,146.19354,1.3931309,1.4102759
3567.4001,145.6233,1.3886225,1.315818
3567.6,142.14693,1.388695,1.3141259
3567.8,146.5079,1.3801662,1.5288453
3568.0,145.07733,1.3752255,1.5706766
3568.2,145.23267,1.3927062,1.3864088
3568.4001,145.6688,1.3894438,1.3523732
3568.6,143.69643,1.3362749,1.3379736
3568.8,146.10901,1.3643217,1.406241
3569.0,149.84137,1.3903265,1.4432956
3569.2,144.31926,1.4185458,1.3518751
3569.4001,143.74161,1.4210596,1.3414637
3569.6,142.67029,1.4136317,1.2641654
3569.8,141.5125,1.3968693,1.4684994
3570.0,143.60092,1.4176369,1.3882307
3570.2,142.43173,1.3660868,1.4593279
3570.4001,145.96368,1.4017966,1.411508
3570.6,146.20108,1.398649,1.3004096
3570.8,147.8231,1.3702697,1.3210859
3571.0,145.97807,1.4373808,1.4453628
3571.2,147.40125,1.4249742,1.4376315
3571.4001,143.42575,1.3884699,1.2943774
3571.6,145.83344,1.3822763,1.2932544
3571.8,144.1853,1.4082283,1.4107906
3572.0,141.97511,1.420564,1.3695126
3572.2,143.38086,1.4274852,1.2761126
3572.4001,146.46376,1.3828646,1.2657332
3572.6,146.54019,1.4186295,1.3307357
3572.8,147.8642,1.4202838,1.3474005
3573.0,146.3943,1.4204664,1.4231604
3573.2,141.9157,1.3933923,1.3087621
3573.4001,144.33112,1.3857694,1.4934762
3573.6,145.5256,1.3852012,1.2647344
3573.8,146.163,1.4362111,1.3002921
3574.0,144.6447,1.4322104,1.46655
3574.2,146.23792,1.4298171,1.408948
3574.4001,142.83696,1.377728,1.3700159
3574.6,147.83965,1.353096,1.3582804
3574.8,147.49017,1.3499564,1.2715347
3575.0,143.99103,1.368052,1.334113
3575.2,147.30994,1.3695669,1.3427867
3575.4001,147.29927,1.3622025,1.3580871
3575.6,145.81662,1.3279375,1.1848965
3575.8,144.42365,1.328647,1.2982298
3576.0,143.45157,1.3615603,1.4117248
3576.2,144.35527,1.3646597,1.3652186
3576.4001,145.7977,1.3828986,1.4219236
3576.6,147.35399,1.3860934,1.2610562
3576.8,142.69666,1.3650123,1.23595
3577.0,143.19727,1.355296,1.1814078
3577.2,146.53397,1.402395,1.3743128
3577.4001,150.3859,1.4054276,1.4324896
3577.6,145.79408,1.3496174,1.2959933
3577.8,146.36697,1.3464277,1.3880131
3578.0,142.9545,1.3527578,1.2218863
3578.2,144.60269,1.3452786,1.2672232
3578.4001,145.3754,1.3872833,1.1918154
3578.6,143.4867,1.3914804,1.2239833
3578.8,143.18349,1.3788345,1.3716254
3579.0,144.79054,1.3537588,1.3914803
3579.2,145.10579,1.2946278,1.2607229
3579.4001,143.45578,1.272981,1.2548369
3579.6,146.34654,1.3070905,1.3365408
3579.8,143.96416,1.3567876,1.2329855
3580.0,146.06705,1.3733646,1.5019668
3580.2,147.42787,1.3763047,1.3859946
3580.4001,147.95073,1.3712909,1.2788622
3580.6,145.70726,1.333934,1.3881791
3580.8,145.44766,1.3572334,1.4523259
3581.0,143.00385,1.3821791,1.4054965
3581.2,146.16478,1.3892461,1.4069566
3581.4001,145.94423,1.3525407,1.4975011
3581.6,143.58676,1.350068,1.4439781
3581.8,144.59435,1.3291351,1.4351581
3582.0,148.44936,1.3044835,1.2986255
3582.2,146.02116,1.3488827,1.3164357
3582.4001,144.80461,1.3608123,1.3377397
3582.6,147.49466,1.2998593,1.2647023
3582.8,146.01582,1.3002979,1.309103
3583.0,147.41882,1.3517013,1.4352378
3583.2,147.40498,1.3682966,1.4934508
3583.4001,146.88492,1.3684447,1.478008
3583.6,144.96481,1.3336632,1.3065463
3583.8,147.00484,1.3484753,1.4163193
3584.0,146.64658,1.4031951,1.4018006
3584.2,144.38324,1.3968334,1.3309848
3584.4001,144.42975,1.3751128,1.1914284
3584.6,146.60646,1.3606805,1.3638709
3584.8,144.39514,1.3484985,1.4031756
3585.0,142.60007,1.34584,1.3173941
3585.2,146.8359,1.3543746,1.3983246
3585.4001,145.84258,1.3442367,1.304821
3585.6,143.29808,1.34187,1.4373908
3585.8,147.92813,1.3307667,1.3096987
3586.0,149.19403,1.3475084,1.3136377
3586.2,149.51039,1.3383725,1.3336204
3586.4001,148.66165,1.3218406,1.4245254
3586.6,147.30219,1.3259099,1.3042399
3586.8,147.34006,1.3392545,1.2951536
3587.0,148.3098,1.3331654,1.4343113
3587.2,145.3124,1.3901919,1.3352735
3587.4001,146.01733,1.3742108,1.4499682
3587.6,145.24922,1.358409,1.501336
3587.8,146.78471,1.3307208,1.4885535
3588.0,147.58818,1.3280166,1.3291944
3588.2,147.16594,1.354263,1.3160844
3588.4001,146.64896,1.3567725,1.4045331
3588.6,145.33292,1.3396641,1.3538175
3588.8,147.8717,1.4003949,1.4082468
3589.0,147.30296,1.4029393,1.4341443
3589.2,146.88121,1.4241978,1.4128087
3589.4001,146.29402,1.3984799,1.2993435
3589.6,144.75064,1.3302878,1.2248228
3589.8,145.92242,1.3011267,1.0842481
3590.0,147.28378,1.3713622,1.3716758
3590.2,145.64525,1.383304,1.4121065
3590.4001,150.02101,1.3649307,1.396638
3590.6,146.94382,1.4093349,1.307638
3590.8,145.88129,1.3946428,1.2339396
3591.0,143.90924,1.3272017,1.3346266
3591.2,147.09009,1.3513762,1.3288468
3591.4001,146.25923,1.3777709,1.3232664
3591.6,143.04437,1.3773988,1.3424164
3591.8,142.62749,1.3434632,1.290557
3592.0,143.92561,1.3232626,1.2398192
3592.2,145.9471,1.3458691,1.303194
3592.4001,145.33176,1.3848463,1.5341351
3592.6,146.16685,1.345684,1.2182086
3592.8,146.4272,1.3606671,1.2507284
3593.0,148.73839,1.3813472,1.319377
3593.2,150.67772,1.3817742,1.4490722
3593.4001,151.6289,1.3482311,1.3877957
3593.6,148.67651,1.33845,1.4199746
3593.8,147.95699,1.3396652,1.3093163
3594.0,147.99393,1.3108515,1.3725326
3594.2,144.12521,1.3078706,1.1287616
3594.4001,144.34532,1.335315,1.3269836
3594.6,144.05098,1.3773315,1.3581798
3594.8,143.00528,1.3606076,1.3470676
3595.0,141.89458,1.3860991,1.2492312
3595.2,146.9166,1.3780457,1.3063087
3595.4001,149.75487,1.3756648,1.4191818
3595.6,144.918,1.3727747,1.1840537
3595.8,146.5195,1.3785684,1.3357195
3596.0,145.93532,1.3817542,1.3279434
3596.2,147.97076,1.3891567,1.2855195
3596.4001,145.88188,1.3939277,1.3191074
3596.6,144.65047,1.383457,1.2948302
3596.8,145.40736,1.3860854,1.3593602
3597.0,143.51933,1.353203,1.3629304
3597.2,148.02328,1.3465514,1.3574952
3597.4001,148.73424,1.3807514,1.3624921
3597.6,146.15686,1.3961881,1.2841651
3597.8,143.66191,1.399323,1.3527915
3598.0,143.62456,1.3569288,1.3662713
3598.2,147.00919,1.3733122,1.353586
3598.4001,145.35278,1.3881925,1.3056508
3598.6,144.47269,1.3963993,1.3076822
3598.8,146.11002,1.3572705,1.2713997
3599.0,146.2959,1.3471769,1.2944072
3599.2,150.27362,1.3555213,1.4129822
3599.4001,142.42079,1.3728999,1.1107576
3599.6,144.61572,1.394845,1.2391336
3599.8,145.00262,1.3741447,1.3239087
3600.0,147.56866,1.376304,1.3040373
3600.2,143.57841,1.3753358,1.3317378
