frequency,avgNoisy,avgData,postFiltering
3545.0,68.90013,0.07776856,0.08006328
3546.0,70.60452,0.077319324,0.077683635
3547.0,70.63615,0.07603998,0.08158936
3548.0,71.92648,0.07316039,0.07796146
3549.0,71.23531,0.07094658,0.07420059
3550.0,70.478516,0.07185004,0.07395431
3551.0,70.97713,0.07265219,0.077184886
3552.0,70.852234,0.07086686,0.07577992
3553.0,69.33037,0.07151927,0.07646767
3554.0,70.1541,0.0733904,0.07729655
3555.0,71.183334,0.07346626,0.079937026
3556.0,69.87262,0.07505161,0.07958346
3557.0,70.82884,0.07448477,0.07961998
3558.0,71.07102,0.072958216,0.07756218
3559.0,71.06756,0.07213803,0.075648285
3560.0,70.31811,0.070972614,0.074369155
3561.0,71.50902,0.07163484,0.07986655
3562.0,71.555504,0.07328065,0.07678684
3563.0,70.492645,0.07314269,0.07642964
3564.0,70.90854,0.07213375,0.082040034
3565.0,70.86938,0.0720219,0.079017594
3566.0,70.22313,0.07319329,0.07827747
3567.0,73.44325,0.073721066,0.08021431
3568.0,70.16133,0.07294095,0.08145732
3569.0,70.88851,0.07327954,0.08029757
3570.0,69.39534,0.072224,0.07907403
3571.0,72.26598,0.06865767,0.074933946
3572.0,70.96738,0.06733887,0.07158894
3573.0,71.38111,0.06789059,0.07243807
3574.0,72.02933,0.07038828,0.07637963
3575.0,71.88147,0.07221869,0.07854248
3576.0,71.52742,0.07411119,0.08122145
3577.0,72.78671,0.074309275,0.07991723
3578.0,69.9514,0.07457431,0.07590504
3579.0,70.9366,0.075237885,0.08089653
3580.0,70.98282,0.07588748,0.081980094
3581.0,69.63643,0.07619491,0.08561116
3582.0,70.95035,0.07563872,0.08341244
3583.0,71.05609,0.07372243,0.08311943
3584.0,71.830475,0.07349991,0.080275826
3585.0,71.926346,0.07372705,0.08250869
3586.0,68.828415,0.07286952,0.07702284
3587.0,71.80765,0.07290285,0.08151379
3588.0,71.49962,0.07483735,0.085621595
3589.0,70.62483,0.07499906,0.08103441
3590.0,70.49207,0.07539573,0.07670028
3591.0,70.05042,0.07558479,0.077880196
3592.0,70.9669,0.075466715,0.08124307
3593.0,69.728714,0.07390175,0.07670495
3594.0,70.731964,0.07177366,0.076168574
3595.0,71.228355,0.07126431,0.07677944
3596.0,70.767876,0.07148261,0.07303171
3597.0,71.908875,0.071057655,0.07825879
3598.0,70.78014,0.07072204,0.074392185
3599.0,71.55577,0.07061691,0.0728512
3600.0,72.65241,0.072781354,0.07892665
3601.0,71.12668,0.07439981,0.08141568
3602.0,71.64016,0.07437909,0.07980029
3603.0,69.85293,0.07321934,0.07915064
3604.0,72.730194,0.07257273,0.07895172
3605.0,72.11366,0.07174722,0.07597787
3606.0,72.066086,0.069912896,0.07579438
3607.0,72.2143,0.06945815,0.07410298
3608.0,70.73669,0.07083167,0.07686662
3609.0,72.19614,0.07042242,0.07650659
3610.0,71.76647,0.070194304,0.078713216
3611.0,73.150314,0.07075264,0.07343204
3612.0,72.62584,0.06991933,0.07265516
3613.0,71.70142,0.06869037,0.07557148
3614.0,72.21615,0.068664424,0.07318144
3615.0,71.71322,0.06833441,0.073399946
3616.0,72.61465,0.06931331,0.07415026
3617.0,73.00887,0.07013297,0.073513545
3618.0,71.8627,0.07010599,0.07642649
3619.0,72.856575,0.07002344,0.07771517
3620.0,73.88553,0.07028135,0.078991085
3621.0,70.40544,0.071468666,0.07751185
3622.0,71.99938,0.07047493,0.073806725
3623.0,71.67554,0.06778371,0.070659064
3624.0,72.57723,0.06977338,0.07679684
3625.0,72.55095,0.070587195,0.074922495
3626.0,71.70178,0.06858764,0.07041058
3627.0,72.83491,0.06883872,0.07805844
3628.0,70.36576,0.070289105,0.073928334
3629.0,70.92772,0.07090252,0.07505976
3630.0,70.47445,0.070076294,0.073122665
3631.0,70.01042,0.06998479,0.07426365
3632.0,71.41673,0.070553504,0.07585628
3633.0,71.69651,0.06947843,0.07310432
3634.0,71.64806,0.06943252,0.07234583
3635.0,72.26323,0.06971813,0.07530604
3636.0,73.879395,0.07056318,0.07769285
3637.0,71.90427,0.071054,0.07961802
3638.0,72.04906,0.06878453,0.078809805
3639.0,72.52923,0.067350075,0.07589811
3640.0,71.88429,0.0678459,0.07610652
3641.0,72.337296,0.06949155,0.07549969
3642.0,72.68005,0.067970194,0.0714036
3643.0,72.906586,0.067735545,0.07622703
3644.0,72.94703,0.06834417,0.07577781
3645.0,71.85696,0.06915473,0.0754625
3646.0,72.0486,0.07008314,0.07577957
3647.0,72.91351,0.0714745,0.08018189
3648.0,72.86825,0.07393653,0.0824897
3649.0,70.28111,0.07471686,0.07947728
3650.0,71.86964,0.07378085,0.08277128
3651.0,70.6275,0.07422122,0.08051379
3652.0,72.41022,0.07333122,0.07998829
3653.0,71.25789,0.07248855,0.07859724
3654.0,70.08765,0.07195309,0.074325025
3655.0,70.84279,0.07384602,0.07732867
3656.0,69.34509,0.07475392,0.078235686
3657.0,70.51204,0.07410875,0.07792992
3658.0,71.35112,0.07199443,0.075611115
3659.0,70.45405,0.070221536,0.077839695
3660.0,69.842964,0.069429845,0.07385543
3661.0,69.883675,0.06880765,0.07073619
3662.0,70.16669,0.06835336,0.074192576
3663.0,71.31723,0.06647519,0.071766794
3664.0,70.67534,0.066937536,0.07212452
3665.0,70.02902,0.06867571,0.072651155
3666.0,69.58162,0.06945531,0.072718896
3667.0,71.56479,0.07065226,0.07858395
3668.0,70.170654,0.07229648,0.08000851
3669.0,70.628044,0.07318577,0.07912683
3670.0,70.4359,0.071455345,0.08214095
3671.0,71.18787,0.0708131,0.07962902
3672.0,69.574135,0.07145833,0.07580265
3673.0,69.51571,0.07023988,0.07674434
3674.0,71.116936,0.06819254,0.07355585
3675.0,71.60691,0.06865191,0.07542339
3676.0,71.55649,0.06864723,0.07674839
3677.0,68.4287,0.067364685,0.06948669
3678.0,68.04204,0.06621811,0.06717914
3679.0,69.99713,0.067852266,0.07252961
3680.0,70.10772,0.06893416,0.074123174
3681.0,69.25518,0.068611436,0.071686186
3682.0,69.77113,0.06963902,0.07033778
3683.0,69.6712,0.07103479,0.07763494
3684.0,70.53735,0.07063497,0.076534644
3685.0,71.20648,0.07029739,0.0779313
3686.0,71.264595,0.07039713,0.074749894
3687.0,70.28184,0.06966019,0.07429202
3688.0,72.26204,0.06894994,0.07515764
3689.0,70.782486,0.07040989,0.08111344
3690.0,70.17904,0.07121641,0.078320704
3691.0,71.25905,0.06985446,0.07877873
3692.0,71.91567,0.0685972,0.07770342
3693.0,69.59573,0.06739401,0.07158694
3694.0,69.25087,0.06699906,0.070282824
3695.0,70.38933,0.06618638,0.07213197
3696.0,71.21216,0.066238634,0.07336108
3697.0,70.499695,0.06679797,0.07563046
3698.0,70.40547,0.068258606,0.07365634
3699.0,68.636406,0.06821286,0.069884405
3700.0,70.55328,0.06577697,0.06945182
3701.0,70.52101,0.06636674,0.068552874
3702.0,69.83116,0.067229226,0.06866989
3703.0,69.64558,0.06662364,0.070443265
3704.0,70.87891,0.067445576,0.07448441
3705.0,71.062706,0.068905264,0.0735835
3706.0,72.58325,0.06843263,0.076908424
3707.0,70.34295,0.06787588,0.0724683
3708.0,71.313416,0.06682506,0.072267406
3709.0,70.619225,0.06503494,0.06746647
3710.0,72.57907,0.06398944,0.071244456
3711.0,70.32026,0.063842714,0.0694333
3712.0,70.555435,0.06257665,0.07181594
3713.0,69.88734,0.06181443,0.06772266
3714.0,70.01623,0.06254408,0.06511526
3715.0,71.63872,0.06371936,0.068018734
3716.0,71.93676,0.06373538,0.07156087
3717.0,70.767654,0.062177397,0.068320595
3718.0,70.83699,0.06299142,0.07164445
3719.0,71.982414,0.06451234,0.07120952
3720.0,69.208084,0.064840645,0.06630779
3721.0,71.11789,0.065312706,0.07353729
3722.0,69.987686,0.06668227,0.07399379
3723.0,72.00198,0.066611946,0.07560473
3724.0,69.84723,0.06648845,0.0709745
3725.0,71.75085,0.06695232,0.07520562
3726.0,72.821106,0.0673642,0.07653175
3727.0,70.84447,0.067387156,0.074976906
3728.0,70.13216,0.06725387,0.07514635
3729.0,70.326065,0.06466922,0.07079151
3730.0,69.36505,0.06442324,0.069083884
3731.0,69.58388,0.0644007,0.07157898
3732.0,70.601944,0.06263995,0.06582411
3733.0,71.190605,0.061227337,0.06863556
3734.0,72.61596,0.061494637,0.069767475
3735.0,69.08205,0.061488282,0.069075495
3736.0,69.88861,0.06265559,0.06549061
3737.0,71.11711,0.06291954,0.06773731
3738.0,71.65124,0.063443065,0.07110394
3739.0,68.47801,0.06336234,0.06460514
3740.0,71.90277,0.062989034,0.07081806
3741.0,68.75398,0.06302155,0.06458085
3742.0,70.48638,0.062552646,0.06534938
3743.0,71.542625,0.060496267,0.06559817
3744.0,70.27043,0.06103434,0.06550529
3745.0,69.45832,0.062856965,0.06577202
3746.0,70.173676,0.06330396,0.06886674
3747.0,73.44778,0.06313024,0.071069404
3748.0,72.416115,0.062763736,0.07196719
3749.0,68.69628,0.0641376,0.06710047
3750.0,71.13137,0.06552258,0.07454703
3751.0,70.300385,0.06436703,0.06963641
3752.0,71.187225,0.06175305,0.067464024
3753.0,70.650185,0.060431756,0.06662808
3754.0,70.15571,0.06100893,0.06780314
3755.0,71.0354,0.060754944,0.06469255
3756.0,69.593445,0.060386397,0.06438181
3757.0,71.52522,0.059610747,0.065923825
3758.0,71.88454,0.05925834,0.06271506
3759.0,69.986115,0.05859732,0.06466635
3760.0,69.4146,0.058976553,0.063759655
3761.0,71.51915,0.060659666,0.06623893
3762.0,71.92247,0.05976646,0.06871217
3763.0,69.0254,0.05892458,0.06297947
3764.0,69.41757,0.059891015,0.065159604
3765.0,70.05542,0.059822775,0.06789489
3766.0,70.7592,0.060634863,0.06851959
3767.0,71.894356,0.062611744,0.07079245
3768.0,70.0944,0.06554174,0.07288518
3769.0,70.16249,0.06532374,0.07516613
3770.0,72.016464,0.062681735,0.07166786
3771.0,72.26428,0.062040035,0.06994543
3772.0,70.10055,0.062681936,0.069443166
3773.0,69.265884,0.062282685,0.06871566
3774.0,70.77214,0.060679067,0.06548085
3775.0,70.0185,0.06313563,0.071048774
3776.0,71.87779,0.060643375,0.06782806
3777.0,71.38963,0.05807477,0.06239664
3778.0,70.18029,0.06022285,0.06410164
3779.0,70.73025,0.061279897,0.068869136
3780.0,69.86324,0.060168594,0.06533837
3781.0,71.571846,0.061982498,0.07263507
3782.0,71.14897,0.061549734,0.06635791
3783.0,70.621796,0.060144763,0.06403708
3784.0,70.83247,0.05974338,0.064244695
3785.0,71.82063,0.0604971,0.06495709
3786.0,70.250824,0.061059743,0.06774978
3787.0,68.29183,0.06097106,0.0658146
3788.0,70.36595,0.061543792,0.07203274
3789.0,69.07721,0.060776275,0.06792338
3790.0,68.957756,0.059147593,0.06659772
3791.0,70.51687,0.058723155,0.062404986
3792.0,70.154045,0.059186783,0.064258374
3793.0,71.631004,0.057516754,0.06540788
3794.0,70.46337,0.05703854,0.06444622
3795.0,68.72322,0.056602854,0.06048643
3796.0,70.01404,0.056456927,0.06171912
3797.0,70.41282,0.057178903,0.0638041
3798.0,71.92863,0.05803409,0.06413422
3799.0,71.95827,0.05842507,0.062241502
3800.0,71.098915,0.058880374,0.06300742
3801.0,72.89961,0.058943257,0.06597852
3802.0,70.57525,0.059004053,0.06672459
3803.0,69.12026,0.059198145,0.06166783
3804.0,70.21585,0.05835625,0.06420216
3805.0,70.46647,0.057759754,0.06437681
3806.0,68.70714,0.057099156,0.059982903
3807.0,70.69473,0.05699712,0.06249167
3808.0,69.66265,0.057231415,0.060810026
3809.0,70.983536,0.056796357,0.06312812
3810.0,70.43341,0.05681099,0.06377401
3811.0,70.22478,0.055926442,0.059337284
3812.0,71.15508,0.055339888,0.06063718
3813.0,69.72612,0.0564479,0.05892533
3814.0,70.29343,0.058062308,0.06277484
3815.0,69.26236,0.058136128,0.062099285
3816.0,69.647415,0.05704863,0.062937446
3817.0,70.715576,0.056663238,0.06275096
3818.0,69.487335,0.056180738,0.06210248
3819.0,70.68413,0.0552971,0.063126214
3820.0,70.89016,0.054158628,0.05935135
3821.0,68.66732,0.053825133,0.055393893
3822.0,68.20496,0.053989757,0.0593561
3823.0,70.190254,0.054778717,0.05878607
3824.0,70.299644,0.054315377,0.060903907
3825.0,71.880264,0.054175973,0.063216135
3826.0,72.05981,0.053394195,0.05897136
3827.0,70.73712,0.05217587,0.058121335
3828.0,71.12933,0.05226119,0.057622973
3829.0,69.37131,0.05251665,0.055054158
3830.0,69.69916,0.053940173,0.059398692
3831.0,68.28059,0.054680184,0.062277872
3832.0,70.6565,0.054168034,0.05824562
3833.0,69.23588,0.05318983,0.05830539
3834.0,69.42867,0.053705312,0.057296928
3835.0,69.505135,0.054419484,0.05983597
3836.0,70.415825,0.055838533,0.06223413
3837.0,70.248825,0.05596295,0.059163764
3838.0,70.837074,0.056155976,0.06412621
3839.0,68.969055,0.05510887,0.06518688
3840.0,70.93932,0.053974375,0.061314013
3841.0,70.29598,0.0531557,0.059775252
3842.0,70.7086,0.054249328,0.062693685
3843.0,71.10484,0.053562723,0.058625683
3844.0,70.75045,0.053087167,0.056341972
3845.0,70.40817,0.053679973,0.05875401
3846.0,70.134254,0.053655088,0.05784193
3847.0,71.762,0.05236523,0.058249775
3848.0,69.52238,0.05251591,0.055605736
3849.0,70.85974,0.05338073,0.06000415
3850.0,71.19946,0.055644296,0.06050219
3851.0,71.112015,0.055090554,0.05914784
3852.0,70.66418,0.05329436,0.06011675
3853.0,68.50327,0.051296875,0.053423338
3854.0,70.56125,0.049708292,0.054399993
3855.0,71.635254,0.049248435,0.05544343
3856.0,70.66677,0.050706167,0.059011396
3857.0,68.81072,0.051886383,0.056140788
3858.0,70.13841,0.051131282,0.05535415
3859.0,71.984634,0.049309585,0.054375894
3860.0,71.03803,0.049676117,0.05528482
3861.0,70.67341,0.050727345,0.058117412
3862.0,71.04696,0.053658992,0.06312096
3863.0,69.440605,0.05522246,0.059811294
3864.0,70.09816,0.053826634,0.059819534
3865.0,71.37926,0.053667624,0.062229503
3866.0,70.587715,0.053870168,0.05933607
3867.0,70.28798,0.05446817,0.05910219
3868.0,71.18021,0.054118153,0.06052649
3869.0,72.350174,0.0537206,0.060216147
3870.0,69.63691,0.053197753,0.05911445
3871.0,68.918976,0.053900756,0.05682164
3872.0,69.03378,0.0556408,0.06272352
3873.0,70.42096,0.05548919,0.06094733
3874.0,70.430214,0.054400675,0.062179726
3875.0,72.05262,0.053774156,0.06352227
3876.0,70.66128,0.055001684,0.06379694
3877.0,71.571434,0.05654013,0.066801384
3878.0,70.47389,0.055653542,0.0626418
3879.0,70.37894,0.05616582,0.060492374
3880.0,71.3675,0.05774186,0.06642507
3881.0,71.88057,0.056109518,0.066258445
3882.0,70.789215,0.054636892,0.058702808
3883.0,70.5099,0.053691186,0.05948669
3884.0,70.393524,0.05249531,0.056670316
3885.0,71.63329,0.052050415,0.058060266
3886.0,71.84598,0.051811654,0.0593621
3887.0,69.886665,0.05177108,0.056042157
3888.0,71.16631,0.0515762,0.05552566
3889.0,70.00989,0.051879082,0.056822322
3890.0,70.869774,0.050678533,0.055518143
3891.0,71.348885,0.05049306,0.0558527
3892.0,70.39531,0.049994238,0.054054696
3893.0,69.61716,0.05116584,0.055612832
3894.0,71.36769,0.05147124,0.06000572
3895.0,69.91723,0.04822098,0.0507584
3896.0,69.86522,0.048753925,0.052885506
3897.0,71.32751,0.051416166,0.05681403
3898.0,70.305046,0.050618783,0.05664633
3899.0,70.497116,0.051550027,0.058408428
3900.0,72.34502,0.0527487,0.0616016
3901.0,72.144554,0.05264923,0.060996473
3902.0,71.083786,0.051406372,0.057772618
3903.0,69.0588,0.05322416,0.060588233
3904.0,70.659424,0.053863484,0.0611159
3905.0,69.283356,0.05221221,0.059213948
3906.0,70.53898,0.052406106,0.06154615
3907.0,70.76837,0.05241217,0.058281135
3908.0,69.543205,0.052631587,0.060367297
3909.0,70.859886,0.053819418,0.0603106
3910.0,70.709145,0.0537848,0.05999472
3911.0,71.04328,0.052862197,0.058690898
3912.0,71.87963,0.052846394,0.059460845
3913.0,70.05539,0.053257022,0.062924884
3914.0,72.27166,0.053402018,0.062236886
3915.0,71.795006,0.05221448,0.058972932
3916.0,68.81134,0.05252069,0.057470653
3917.0,68.70157,0.053736255,0.05669295
3918.0,70.047,0.053540617,0.05947787
3919.0,70.74834,0.053536363,0.060320336
3920.0,70.27544,0.05326854,0.058021534
3921.0,72.13634,0.0529744,0.060438156
3922.0,70.97418,0.05251834,0.06190056
3923.0,71.679184,0.051634375,0.060560185
3924.0,71.0488,0.051167022,0.055890266
3925.0,70.32509,0.050793253,0.054853294
3926.0,70.825615,0.051485024,0.05607358
3927.0,72.05933,0.05231214,0.06198181
3928.0,71.26282,0.050570242,0.059522472
3929.0,72.03639,0.051347196,0.059013728
3930.0,71.40439,0.051624395,0.061673667
3931.0,69.66364,0.053009085,0.05925192
3932.0,71.31254,0.053719185,0.059566602
3933.0,71.16088,0.052805174,0.05996024
3934.0,70.62521,0.052833527,0.059999034
3935.0,71.45325,0.051495988,0.05875489
3936.0,71.5451,0.048732217,0.057800364
3937.0,71.977066,0.04802809,0.05495356
3938.0,72.29005,0.048703533,0.055289816
3939.0,70.745926,0.049585786,0.05866109
3940.0,70.63757,0.04956422,0.054695632
3941.0,71.56555,0.049478825,0.058121826
3942.0,70.78368,0.04876268,0.055187892
3943.0,70.027885,0.048486765,0.053185914
3944.0,70.73131,0.048347827,0.053092986
3945.0,69.76382,0.047147725,0.05243993
3946.0,71.4214,0.046248417,0.053269636
3947.0,71.09817,0.046810444,0.052788325
3948.0,73.03283,0.04816191,0.05594979
3949.0,71.68505,0.04849484,0.054104414
3950.0,70.825806,0.046384644,0.05253676
3951.0,69.341034,0.047742423,0.05515994
3952.0,68.551254,0.04876291,0.051985204
3953.0,70.595276,0.047538202,0.05578045
3954.0,73.17002,0.045859944,0.05408068
3955.0,72.040306,0.045051664,0.052950464
3956.0,70.71168,0.04566048,0.050452214
3957.0,69.74982,0.045611683,0.051923525
3958.0,70.94045,0.045634747,0.049387936
3959.0,73.24945,0.045876514,0.05086189
3960.0,70.639084,0.04580135,0.052428905
3961.0,71.22983,0.044737324,0.05223335
3962.0,69.45503,0.044851236,0.05032983
3963.0,71.790405,0.04627907,0.05324287
3964.0,70.53691,0.045338713,0.05102034
3965.0,70.46408,0.046050314,0.05190878
3966.0,70.8452,0.046991758,0.05422762
3967.0,71.11606,0.046667196,0.053233113
3968.0,69.88128,0.046703536,0.054352246
3969.0,69.48476,0.04575363,0.0496241
3970.0,69.7276,0.044841897,0.047955945
3971.0,69.193214,0.045135774,0.050492436
3972.0,69.70766,0.046146933,0.050409395
3973.0,71.32065,0.046043735,0.049947448
3974.0,69.74952,0.04600155,0.051999163
3975.0,71.371155,0.04628371,0.054034784
3976.0,68.97372,0.045518372,0.050509784
3977.0,69.79341,0.046922006,0.053410653
3978.0,70.01736,0.045127563,0.052909523
3979.0,71.005135,0.044830147,0.050866477
3980.0,71.67209,0.046016544,0.053021234
3981.0,70.06869,0.045443624,0.051343795
3982.0,70.94988,0.04440143,0.05207405
3983.0,69.16846,0.04400944,0.04742922
3984.0,70.75498,0.044877585,0.050945826
3985.0,70.92882,0.043912657,0.050335098
3986.0,71.1024,0.044317555,0.049355023
3987.0,70.379585,0.045536723,0.0508952
3988.0,69.71065,0.045403406,0.05299145
3989.0,69.464264,0.044647828,0.04963085
3990.0,69.6456,0.04402024,0.048444536
3991.0,70.40949,0.045447398,0.05022086
3992.0,71.005844,0.046268664,0.052819803
3993.0,71.00048,0.046382792,0.05072703
3994.0,70.71466,0.044691198,0.049470205
3995.0,69.982254,0.0449301,0.051525734
3996.0,71.38125,0.04452389,0.05084658
3997.0,70.66805,0.04471324,0.050681185
3998.0,68.24507,0.044278238,0.047167175
3999.0,70.65447,0.043659903,0.050418142
4000.0,72.15197,0.043276615,0.048889905
4001.0,70.58847,0.04436953,0.050894134
4002.0,71.14585,0.045746773,0.05214758
4003.0,70.24135,0.045171477,0.051017966
4004.0,71.00963,0.043970518,0.047672547
4005.0,70.861786,0.044487465,0.049479056
4006.0,71.54596,0.0449805,0.05109541
4007.0,70.96922,0.04530653,0.05455297
4008.0,69.72836,0.04431879,0.049746934
4009.0,71.3032,0.044943307,0.052693296
4010.0,69.09602,0.046005093,0.051143434
4011.0,69.486046,0.047187686,0.0542749
4012.0,70.290726,0.047058582,0.054395556
4013.0,69.838165,0.0455769,0.0496193
4014.0,69.70527,0.045058437,0.04859657
4015.0,69.78894,0.044381257,0.05174747
4016.0,70.39601,0.0444399,0.051182926
4017.0,71.201866,0.04452941,0.04961641
4018.0,70.78743,0.044680074,0.04966684
4019.0,68.87664,0.0440864,0.046793133
4020.0,70.274925,0.044048686,0.04998887
4021.0,70.56097,0.044268906,0.05050198
4022.0,70.16451,0.045110885,0.05287546
4023.0,71.37965,0.04419649,0.052157316
4024.0,70.89523,0.04416111,0.052465558
4025.0,70.89737,0.04474715,0.052899297
4026.0,68.93474,0.04391814,0.05059308
4027.0,71.012695,0.04425812,0.0511631
4028.0,71.83694,0.04486438,0.051400613
4029.0,70.65912,0.04461368,0.05063541
4030.0,70.605835,0.045701895,0.052281916
4031.0,69.459885,0.045750782,0.051286165
4032.0,69.7447,0.0463187,0.053731665
4033.0,70.20093,0.045077287,0.050142832
4034.0,69.30287,0.044633616,0.049153987
4035.0,68.97786,0.045801483,0.05093326
4036.0,71.22176,0.04649463,0.055155803
4037.0,70.62918,0.046503708,0.0560245
4038.0,70.70418,0.046152014,0.054080762
4039.0,68.44518,0.04591668,0.05202318
4040.0,72.124664,0.045975413,0.054281827
4041.0,69.605774,0.046967346,0.050653122
4042.0,68.55809,0.045598008,0.04831523
4043.0,68.86064,0.044677593,0.050410327
4044.0,69.530624,0.04396217,0.048278913
4045.0,70.34061,0.043236032,0.048110556
4046.0,71.26128,0.04384797,0.052554026
4047.0,70.60576,0.043261476,0.051371194
4048.0,69.20332,0.043289397,0.048297226
4049.0,69.699554,0.04340897,0.048690874
4050.0,70.42776,0.043572366,0.047660377
4051.0,68.85549,0.042811655,0.046448503
4052.0,69.59273,0.043600667,0.049141746
4053.0,67.72244,0.044546254,0.049246993
4054.0,70.91073,0.04519002,0.055016886
4055.0,68.74832,0.04587353,0.049988106
4056.0,69.62502,0.046797067,0.049835026
4057.0,70.72364,0.04561618,0.052561697
4058.0,70.85547,0.04495983,0.0518766
4059.0,70.16212,0.04443873,0.052269503
4060.0,70.00448,0.04458522,0.049218725
4061.0,70.66463,0.042827625,0.049455952
4062.0,71.286476,0.042770334,0.04905602
4063.0,71.01845,0.041389093,0.047886554
4064.0,71.14895,0.04201408,0.048883107
4065.0,70.21377,0.04247778,0.04987177
4066.0,70.265396,0.04302402,0.05054991
4067.0,69.6286,0.044352245,0.049762048
4068.0,70.48262,0.04443109,0.051821146
4069.0,69.82324,0.045233928,0.052554183
4070.0,71.58253,0.04519816,0.051560957
4071.0,69.98394,0.044922657,0.051010206
4072.0,70.63889,0.04592463,0.052910764
4073.0,70.48493,0.045652475,0.052164156
4074.0,69.11004,0.04622538,0.048078574
4075.0,69.33551,0.0462776,0.0527275
4076.0,71.26311,0.0464317,0.052051138
4077.0,71.57134,0.045862947,0.05345184
4078.0,71.48255,0.04456125,0.054416373
4079.0,70.51622,0.04442358,0.050303426
4080.0,69.589554,0.043981608,0.04991298
4081.0,71.04725,0.04424088,0.050153285
4082.0,70.22649,0.044470657,0.05104516
4083.0,71.65951,0.044759672,0.052974153
4084.0,71.41859,0.044872303,0.05391084
4085.0,71.95043,0.04365157,0.050441068
4086.0,72.764435,0.044569325,0.054479595
4087.0,69.99809,0.044884928,0.05124308
4088.0,71.116165,0.044861883,0.05372794
4089.0,70.69644,0.044663314,0.050940238
4090.0,71.98662,0.045247838,0.051692165
4091.0,70.839836,0.044855956,0.051327996
4092.0,68.89497,0.044248737,0.047525905
4093.0,70.35456,0.046102967,0.050074298
4094.0,69.54675,0.04689779,0.054521125
4095.0,71.44362,0.04463555,0.05336989
4096.0,70.31227,0.044332467,0.05289095
4097.0,68.702835,0.04591871,0.0510142
4098.0,69.279465,0.046160903,0.052053817
4099.0,71.409454,0.0454157,0.05280547
4100.0,72.380585,0.044750188,0.054502398
4101.0,71.91409,0.04513692,0.05425547
4102.0,69.13483,0.04444931,0.050674185
4103.0,69.282364,0.04438679,0.04979211
4104.0,69.64606,0.04488746,0.049951836
4105.0,70.08342,0.04551439,0.05028491
4106.0,69.445175,0.044258416,0.052593075
4107.0,71.99006,0.045012567,0.050201073
4108.0,70.81343,0.046066213,0.052606232
4109.0,71.31343,0.046315253,0.05251363
4110.0,69.88135,0.04522109,0.05048794
4111.0,68.535355,0.045920927,0.050683927
4112.0,67.37027,0.04592176,0.049577516
4113.0,67.72464,0.045743488,0.048646316
4114.0,69.41379,0.04587687,0.05108873
4115.0,71.16983,0.045184843,0.051507372
4116.0,71.240814,0.045511913,0.053383637
4117.0,69.7858,0.043676626,0.050425988
4118.0,70.53023,0.04487763,0.05136746
4119.0,69.880974,0.045287333,0.053838287
4120.0,69.7812,0.043485533,0.05126046
4121.0,70.19461,0.04406418,0.048677985
4122.0,70.43655,0.044491414,0.050196398
4123.0,70.03319,0.04505797,0.05339914
4124.0,70.374405,0.044237014,0.050172348
4125.0,70.6168,0.04437385,0.050268084
4126.0,72.00524,0.045163766,0.05365693
4127.0,72.36006,0.04557044,0.05409406
4128.0,71.09572,0.045406505,0.054108392
4129.0,70.42377,0.04480213,0.051865466
4130.0,69.15289,0.044965565,0.05117357
4131.0,69.63255,0.044423994,0.05003871
4132.0,71.47624,0.04443015,0.052843425
4133.0,70.46332,0.04449151,0.050569054
4134.0,69.2664,0.044375446,0.048711225
4135.0,69.30615,0.04341265,0.048691284
4136.0,68.589005,0.043730255,0.049776293
4137.0,68.7054,0.04306752,0.049702004
4138.0,70.99185,0.041997857,0.04980034
4139.0,70.79073,0.040657833,0.045735482
4140.0,69.408615,0.041437913,0.045721084
4141.0,70.44465,0.04216581,0.04903997
4142.0,71.08859,0.04287032,0.052427053
4143.0,69.75424,0.043553364,0.051455647
4144.0,69.22775,0.042454824,0.049750403
4145.0,68.748344,0.04179529,0.04934909
4146.0,70.516495,0.04116174,0.048332673
4147.0,70.31456,0.041165695,0.046654753
4148.0,70.65633,0.041829553,0.050047383
4149.0,70.215225,0.04281117,0.05080287
4150.0,69.53586,0.042477462,0.047594868
4151.0,69.97994,0.041802417,0.046988185
4152.0,71.969246,0.041616652,0.0475394
4153.0,71.727554,0.041987833,0.048849683
4154.0,70.39906,0.042571355,0.04763809
4155.0,69.44668,0.04279548,0.045672957
4156.0,70.75738,0.042023204,0.049007934
4157.0,69.49433,0.04245482,0.046749614
4158.0,70.74957,0.043513488,0.05120246
4159.0,69.77215,0.043983128,0.050956927
4160.0,70.32952,0.041904535,0.048440367
4161.0,69.650085,0.042100016,0.049891595
4162.0,72.80904,0.04349103,0.052116673
4163.0,70.43002,0.043886114,0.05079641
4164.0,71.70227,0.04317586,0.052246645
4165.0,71.01689,0.04375309,0.05051867
4166.0,70.2016,0.04379816,0.048305627
4167.0,69.66077,0.04388279,0.049389362
4168.0,68.74835,0.042523738,0.049078662
4169.0,69.817726,0.042850982,0.050453797
4170.0,69.269646,0.043542873,0.050093856
4171.0,71.61386,0.043925088,0.051296044
4172.0,70.60614,0.045031976,0.052991714
4173.0,71.64745,0.042475887,0.051772106
4174.0,70.52905,0.042215206,0.050863132
4175.0,69.81436,0.041927334,0.04940075
4176.0,69.30845,0.042152047,0.04856369
4177.0,69.67871,0.043296978,0.048769187
4178.0,69.35403,0.043242328,0.05131478
4179.0,69.374466,0.041378915,0.04782804
